source,statement,description,link
Dan Koh,"“If the government shuts down, members of Congress still get paid. The janitors never get paid.”","stated on September 29, 2025 in The People's Cabinet podcast:",https://www.politifact.com/factchecks/2025/sep/30/dan-koh/congress-gets-paid-during-a-government-shutdown-bu/
Robert Ortt,"During Gov. Hochul’s tenure, there has been “more crime on our streets.”","stated on August 4, 2025 in a statement:",https://www.politifact.com/factchecks/2025/sep/27/robert-ortt/ortts-claim-about-rising-crime-needs-context/
Katherine Clark,“Republicans are spiking health insurance premiums by 75% for everyday Americans” if they don’t extend enhanced Affordable Care Act subsidies.,"stated on September 12, 2025 in a post on X:",https://www.politifact.com/factchecks/2025/sep/17/katherine-clark/aca-enhanced-subsidies-renewal-government-shutdown/
Gavin Newsom,“Democrats have voted for national independent redistricting. Republicans have not.”,"stated on August 17, 2025 in a podcast episode:",https://www.politifact.com/factchecks/2025/aug/21/gavin-newsom/california-texas-independent-redistricting/
Americans for Prosperity,“The (Evers) Era locked Wisconsin families into a 400‑year property tax increase.”,"stated on July 28, 2025 in X:",https://www.politifact.com/factchecks/2025/aug/15/americans-prosperity/did-wisconsin-governors-did-evers-400-year-veto-lo/
Josh Stein,“Guns are the leading cause of death for children in North Carolina.”,"stated on June 6, 2025 in an X post:",https://www.politifact.com/factchecks/2025/aug/05/josh-stein/is-north-carolina-gov-josh-stein-right-about-gun-r/
Ritchie Torres,"“Since Donald Trump's inauguration, we have seen an 11% decline in the value of the dollar, the steepest decline in more than a half a century.”","stated on July 20, 2025 in an interview on CNN's ""State of the Union"":",https://www.politifact.com/factchecks/2025/jul/25/ritchie-torres/dollar-decline-currency-foreign-exchange/
U.S. Trade Representative,"“America had a trade surplus in ice cream in 2020 under President Trump's leadership, but that surplus turned into a trade deficit of $40.6 million under President Biden's watch.”","stated on July 20, 2025 in a social media post:",https://www.politifact.com/factchecks/2025/jul/24/us-trade-representative/ice-cream-trade-imports-exports-biden-trump/
Gavin Newsom,“California provides $83.1 billion more than we receive from the federal government. Texas? Receives $71.1 billion more than they provide to the federal government. 71% of the U.S. GDP comes from blue counties.”,"stated on July 14, 2025 in a podcast interview:",https://www.politifact.com/factchecks/2025/jul/18/gavin-newsom/california-texas-federal-balance-payments-gdp/
Jon Favreau,"“ICE will now become the country’s largest federal law enforcement agency, bigger than the FBI, bigger than the DEA.”","stated on July 8, 2025 in Pod Save America:",https://www.politifact.com/factchecks/2025/jul/11/jon-favreau/ICE-FBI-bill-Donald-Trump-largest/
Occupy Democrats,"""Undocumented immigrants paid more taxes last year than Amazon, GM, IBM & Netflix combined.""","stated on June 11, 2025 in Facebook post:",https://www.politifact.com/factchecks/2025/jun/27/occupy-democrats/do-people-in-the-us-illegally-pay-more-taxes-than/
Josh Schoemann,"“The state of Illinois has a lower income tax rate than we do, and a flat tax. It’s almost half of what the top bracket here in Wisconsin is.”","stated on June 2, 2025 in Radio interview:",https://www.politifact.com/factchecks/2025/jun/25/josh-schoemann/gop-candidate-for-governor-says-income-taxes-are-l/
Gavin Newsom,"California has lower homicide rates than Alabama, Arkansas and Oklahoma.","stated on June 10, 2025 in posts on X:",https://www.politifact.com/factchecks/2025/jun/16/gavin-newsom/california-homicide-rate-alabama-arkansas-oklahoma/
Liz Oyer,“President Trump has granted pardons that have wiped out over $1 billion in debts owed by wealthy Americans who have committed fraud and broken the law.”,"stated on April 30, 2025 in a TikTok post:",https://www.politifact.com/factchecks/2025/jun/06/liz-oyer/donald-trump-pardons-wipe-out-billion-debts/
Charles Schumer,"“It's estimated” that President Donald Trump’s tariffs will mean “American families would have to pay about $4,000 more a year.”","stated on April 27, 2025 in an interview on CNN's ""State of the Union"":",https://www.politifact.com/factchecks/2025/may/05/charles-schumer/trump-tariffs-cost-average-family-schumer/
Michael Lawler,"“If we don’t pass the tax bill by the end of the year, we will have the largest tax increase in American history.”","stated on March 21, 2025 in a television interview:",https://www.politifact.com/factchecks/2025/apr/22/michael-lawler/putting-claim-about-largest-tax-increase-in-contex/
Ruben Gallego,Men “have the lowest college attainment rate ever.”,"stated on March 24, 2025 in a podcast episode:",https://www.politifact.com/factchecks/2025/apr/09/ruben-gallego/sen-ruben-gallego-mostly-right-american-men-tra/
Susan Crawford,"""Brad Schimel said that he wanted to be part of Donald Trump's support network.""","stated on March 12, 2025 in TV debate:",https://www.politifact.com/factchecks/2025/mar/28/susan-crawford/in-wisconsin-supreme-court-race-crawford-claims-sc/
JD Vance,"“Under the previous administration … the cost of a median-price home in America more than doubled, and that was just in four years.”","stated on March 10, 2025 in a speech:",https://www.politifact.com/factchecks/2025/mar/12/jd-vance/did-the-cost-of-buying-a-home-double-under-joe-bid/
Social Media,The Chicago Cubs owner is bankrolling Brad Schimel.,"stated on February 18, 2025 in X, formerly Twitter:",https://www.politifact.com/factchecks/2025/feb/25/social-media/claim-that-chicago-cubs-owner-gave-to-wis-supreme/
Ron Johnson,We’re one of the very few nations that allowed birthright citizenship.”,"stated on January 26, 2025 in a TV interview:",https://www.politifact.com/factchecks/2025/feb/04/ron-johnson/wis-sen-johnson-says-us-is-one-of-very-few-nations/
Adam Schiff,"“As a Californian, we have given more to the recovery of other states than any other state in the union.”","stated on January 26, 2025 in an interview on NBC's Meet the Press:",https://www.politifact.com/factchecks/2025/jan/31/adam-schiff/fact-checking-sen-adam-schiffs-claim-about-califor/
Lisa Murkowski,"""Our nation’s tallest mountain … has been called Denali for thousands of years.""","stated on January 20, 2025 in an X post:",https://www.politifact.com/factchecks/2025/jan/23/lisa-murkowski/us-highest-mountain-called-denali-for-thousands-of/
Tony Evers,"“After 30 years of Wisconsin’s checking account running a deficit, we've ended every fiscal year I've been governor with a positive balance. Today, we have a $4.5 billion positive balance, and a record-high balance in our state savings account.""","stated on December 28, 2024 in X, formerly Twitter:",https://www.politifact.com/factchecks/2025/jan/15/tony-evers/does-wisconsin-have-record-high-budget-balances-un/
Kathy Hochul,"We’ve created 732,000 jobs since I've been governor.","stated on November 19, 2024 in a public event:",https://www.politifact.com/factchecks/2024/dec/26/kathy-hochul/job-growth-on-hochuls-watch-helped-by-pandemic-rec/
Eric Hovde,“Milwaukee is one of the sex trafficking capitals in our country.”,"stated on October 8, 2024 in Public appearance:",https://www.politifact.com/factchecks/2024/oct/29/eric-hovde/hovde-called-milwaukee-a-sex-trafficking-capital-i/
Tammy Baldwin,Says opponent Eric Hovde “supports a $4 trillion tax plan that would disproportionately advantage the well-off and profitable corporations”,"stated on October 11, 2024 in Interview:",https://www.politifact.com/factchecks/2024/oct/24/tammy-baldwin/baldwin-claim-that-hovde-supports-tax-plan-that-be/
Kelly Ayotte,"“There was a bill to basically create a ban to make sure we never become a sanctuary state, that no locality passes those regulations, and (former Manchester Mayor Joyce Craig) opposed that bill.”","stated on September 25, 2024 in a debate:",https://www.politifact.com/factchecks/2024/oct/23/kelly-ayotte/fact-checking-new-hampshires-governor-race-did-joy/
Donald Trump,Kamala Harris “supports taxpayer-funded sex changes for prisoners and illegal aliens.”,"stated on September 20, 2024 in a 2024 campaign ad:",https://www.politifact.com/factchecks/2024/oct/18/donald-trump/harris-support-for-prisoner-access-to-transgender/
Coalition to Protect Kids NY,"""The ERA could also mandate that schools allow biological males to compete in girls' sports.""","stated on September 29, 2024 in a campaign website:",https://www.politifact.com/factchecks/2024/oct/15/coalition-to-protect-kids-ny/constitutional-amendment-would-affirm-protections/
Democratic Senatorial Campaign Committee,"Says Wisconsin GOP U.S. Senate candidate Eric Hovde ""brags about being in the 1%.""","stated on September 20, 2024 in Campaign ad:",https://www.politifact.com/factchecks/2024/oct/10/democratic-senatorial-campaign-committee/did-eric-hovde-brag-about-being-in-the-1-his-campa/
Julie Su,"“400,000 workers are now in a union that were not in a union when (Biden) became president.”","stated on August 15, 2024 in News conference:",https://www.politifact.com/factchecks/2024/sep/23/julie-su/yes-union-membership-has-increased-under-biden-but/
Eric Hovde,"""Typically you have three to four debates in a U.S. Senate race. (Sen. Tammy Baldwin, D-Wis. has) given me one debate, almost a month after early voting has started.""","stated on September 3, 2024 in TV interview:",https://www.politifact.com/factchecks/2024/sep/17/eric-hovde/does-the-baldwin-hovde-debate-take-place-after-vot/
Kamala Harris,Donald Trump “took away protections against discrimination for LGBTQ patients under the Affordable Care Act.”,"stated on July 20, 2024 in remarks at a fundraiser in Provincetown, Mass.:",https://www.politifact.com/factchecks/2024/sep/09/kamala-harris/mostly-true-trump-admin-reversed-lgbtq-protections/
Pete Buttigieg,Gov. Tim Walz delivered paid family leave in Minnesota but “Republicans are blocking” a Biden-Harris proposal.,"stated on August 11, 2024 in an interview on CNN State of the Union:",https://www.politifact.com/factchecks/2024/aug/16/pete-buttigieg/fact-checking-buttigiegs-claim-that-republicans-ar/
Lindsey Graham,"El gobernador de Minnesota, Tim Walz, firmó una ley dando educación universitaria gratuita “a los inmigrantes ilegales”.","stated on August 6, 2024 in una publicación en X:",https://www.politifact.com/factchecks/2024/aug/12/lindsey-graham/tim-walz-firmo-ley-dando-matricula-universitaria-g/
Lindsey Graham,Minnesota Gov. Tim Walz signed “legislation giving free college … to illegal immigrants.”,"stated on August 6, 2024 in an X post:",https://www.politifact.com/factchecks/2024/aug/09/lindsey-graham/gov-tim-walz-signed-law-giving-some-minnesota-stud/
Joe Biden,"""Since Vice President Harris and I took office … incomes have risen faster than prices.""","stated on August 2, 2024 in a written statement:",https://www.politifact.com/factchecks/2024/aug/06/joe-biden/have-incomes-outpaced-inflation-since-joe-biden-to/
Pete Buttigieg,"“Even before the pandemic, America went into a manufacturing recession.”","stated on July 28, 2024 in an interview on Fox News Sunday:",https://www.politifact.com/factchecks/2024/jul/31/pete-buttigieg/was-us-manufacturing-in-recession-before-the-pande/
Kamala Harris,"“Today, America has record energy production and we are energy independent.”","stated on July 18, 2024 in a speech in North Carolina:",https://www.politifact.com/factchecks/2024/jul/26/kamala-harris/fact-checking-kamala-harris-on-energy-production-i/
Donald Trump Jr.,"After being shot at a Milwaukee rally in 1912, former President Teddy Roosevelt “finished his speech and he kept fighting.”","stated on July 17, 2024 in Speech:",https://www.politifact.com/factchecks/2024/jul/18/donald-trump-jr/trump-jr-mostly-right-on-story-about-teddy-rooseve/
Kamala Harris,"""Unlike Mike Pence, (JD) Vance said he would have carried out Trump's plan to overturn the 2020 election.""","stated on July 17, 2024 in a campaign video:",https://www.politifact.com/factchecks/2024/jul/18/kamala-harris/fact-checking-kamala-harris-claim-that-jd-vance-sa/
Joe Biden,"In 2020, “only nine NATO allies were spending 2%” of their GDP on defense. “This year, 23 will spend at least 2%.”","stated on July 9, 2024 in a speech in Washington D.C.:",https://www.politifact.com/factchecks/2024/jul/12/joe-biden/joe-bidens-mostly-true-claim-about-growth-of-nato/
Van Wanggaard,"Says Gov. Tony Evers is asking the GOP to release money for PFAS, but ""vetoed (a bill outlining) how to spend the money.""","stated on April 15, 2024 in X, formerly Twitter:",https://www.politifact.com/factchecks/2024/jun/14/van-wanggaard/wisconsin-governor-did-veto-the-pfas-bill-and-is-s/
Joe Biden,"If the Affordable Care Act were terminated, “that would mean over a hundred million Americans will lose protections for preexisting conditions.”","stated on May 8, 2024 in a Biden for President campaign ad:",https://www.politifact.com/factchecks/2024/jun/12/joe-biden/biden-mostly-right-on-how-obamacare-repeal-would-a/
Joe Biden,"“Due to the arrangements that I've reached with (Mexico) President Obrador, the number of migrants coming … to our shared border unlawfully in recent months has dropped dramatically.”","stated on June 4, 2024 in a speech:",https://www.politifact.com/factchecks/2024/jun/05/joe-biden/us-mexico-border-crossings-are-down-as-joe-biden-s/
Ron Johnson,"Says in his three election campaigns, the early polls were ""wildly incorrect, all three times.""","stated on May 19, 2024 in TV interview:",https://www.politifact.com/factchecks/2024/jun/05/ron-johnson/ron-johnson-said-people-shouldnt-trust-early-polli/
Tammy Baldwin,"“When I worked on the Affordable Care Act, I wrote the amendment that allows all young people to stay on their parents’ health insurance until they turn 26. Overnight, millions of young Americans got health care.”","stated on May 5, 2024 in X, formerly Twitter:",https://www.politifact.com/factchecks/2024/may/17/tammy-baldwin/yes-millions-of-young-americans-got-health-care-be/
Kamala Harris,"In his Time magazine interview, Donald Trump “said states have the right to monitor pregnant women to enforce these bans, and states have the right to punish pregnant women for seeking out abortion care.”","stated on May 1, 2024 in a speech:",https://www.politifact.com/factchecks/2024/may/02/kamala-harris/did-trump-say-states-have-the-right-to-monitor-pun/
Greta Neubauer,"“The GOP has failed to invest in our campuses, making WI fall to 42nd in the nation in state support.”","stated on April 11, 2024 in X, formerly Twitter:",https://www.politifact.com/factchecks/2024/apr/24/greta-neubauer/are-democrats-right-that-republicans-are-to-blame/
Joe Biden,"Starting in 2025 ""no matter what your total bills are for prescription drugs,” Medicare Part D users will never pay “more than $2,000 a year, because some of these cancer drugs are 10(,000 to) 15,000 bucks a year.”","stated on April 9, 2024 in an interview with Univision:",https://www.politifact.com/factchecks/2024/apr/18/joe-biden/bidens-statement-about-capping-prescription-costs/
Joe Biden,"“Support for Roe is higher today in America than it has ever been.""","stated on April 8, 2024 in a Facebook post:",https://www.politifact.com/factchecks/2024/apr/10/joe-biden/joe-biden-largely-right-about-high-level-of-us-sup/
Jonathan Becker,"After a 2022 law, “the vast majority of colleges in New York State do not have on-campus poll sites.”","stated on February 16, 2024 in a letter to college presidents:",https://www.politifact.com/factchecks/2024/apr/08/jonathan-becker/do-the-vast-majority-of-colleges-in-new-york-state/
Donna Brazile,The current Congress is “the least productive in our lifetime.”,"stated on March 24, 2024 in remarks on ABC's ""This Week"":",https://www.politifact.com/factchecks/2024/apr/03/donna-brazile/is-the-current-congress-the-least-productive-of-ou/
Scott Walker,“We just had 100% increase in layoffs.”,"stated on March 3, 2024 in TV interview:",https://www.politifact.com/factchecks/2024/mar/29/scott-walker/former-wisconsin-governors-statement-on-layoffs-is/
Carl Weisbrod,"“The average commute time for people who drive to work in (New York City) is 43 minutes, the longest in the nation.”","stated on March 3, 2024 in an op-ed:",https://www.politifact.com/factchecks/2024/mar/25/carl-weisbrod/does-new-york-city-have-the-longest-commute-times/
Brad Holyman-Sigal,"“Nearly a quarter million birds in New York City, and more than one billion across the country, die each year from collisions with buildings.”","stated on February 26, 2024 in a press release:",https://www.politifact.com/factchecks/2024/mar/24/brad-holyman-sigal/how-many-birds-die-in-building-strikes-in-new-york/
Simon Rosenberg,"“Since 1989 and a new age of globalization began, 51 million jobs have been created in America. 49 million, 96%, have been created under Democratic presidents.”","stated on March 8, 2024 in a post on X:",https://www.politifact.com/factchecks/2024/mar/21/simon-rosenberg/have-96-of-jobs-created-over-35-years-emerged-unde/
Cavalier Johnson,"In Milwaukee, we “never defunded the police.”","stated on February 25, 2024 in X, formerly Twitter:",https://www.politifact.com/factchecks/2024/mar/15/cavalier-johnson/milwaukee-mayor-johnson-says-the-city-never-defund/
Instagram posts,"A new Missouri bill “would put teachers on the sex offense registry if they ‘contribute to social transition’” of transgender students, including by using gender-affirming pronouns.","stated on March 3, 2024 in an Instagram post:",https://www.politifact.com/factchecks/2024/mar/11/instagram-posts/missouri-bill-would-make-it-a-felony-for-teachers/
Instagram posts,"A new Missouri bill “would put teachers on the sex offense registry if they ‘contribute to social transition’” of transgender students, including by using gender-affirming pronouns.","stated on March 3, 2024 in an Instagram post:",https://www.politifact.com/factchecks/2024/mar/11/instagram-posts/missouri-bill-would-make-it-a-felony-for-teachers/
Alejandro Mayorkas,"“Since May of last year, we have removed or returned more individuals than in any year since 2015.”","stated on March 3, 2024 in a CNN interview:",https://www.politifact.com/factchecks/2024/mar/08/alejandro-mayorkas/has-biden-deported-more-people-in-nine-months-than/
Katie Britt,President Joe Biden “bans TikTok for government employees but creates an account for his own campaign.”,"stated on March 7, 2024 in the Republican response to the State of the Union address:",https://www.politifact.com/factchecks/2024/mar/08/katie-britt/did-biden-ban-tiktok-for-federal-workers-but-start/
Joe Biden,"If you went “anywhere in the world,” you could get a prescription filled for 40% to 60% less than it costs in the U.S.","stated on February 22, 2024 in in a campaign reception:",https://www.politifact.com/factchecks/2024/mar/04/joe-biden/for-the-most-part-the-us-pays-double-for-prescript/
Tammy Baldwin,“Big drug companies charge as little as $7 for an inhaler overseas and nearly $500 for the exact same one here in the US.”,"stated on February 1, 2024 in Facebook post:",https://www.politifact.com/factchecks/2024/feb/23/tammy-baldwin/yes-the-price-of-an-inhaler-in-the-us-is-massively/
Linda Rosenthal,"“Each year, more than $1 billion is stolen from” workers in New York state through wage theft.","stated on February 6, 2024 in a quote in a news article:",https://www.politifact.com/factchecks/2024/feb/21/linda-rosenthal/does-wage-theft-take-1-billion-a-year-from-workers/
Charles Schumer,"“TSA found with metal detectors nearly 7,000 firearms at airports last year — an all-time high.”","stated on January 29, 2024 in a press release:",https://www.politifact.com/factchecks/2024/feb/21/charles-schumer/did-tsa-find-a-record-number-of-guns-at-airports-l/
Donna Brazile,"Under President Joe Biden, “Black unemployment is the lowest in American history.”","stated on February 4, 2024 in a roundtable on ABC's ""This Week"":",https://www.politifact.com/factchecks/2024/feb/05/donna-brazile/donna-brazile-reince-priebus-disagreed-on-when-bla/
Cindi Duchow,"""Unfortunately during COVID, the clerks in Madison and Milwaukee told their constituents that they were actually indefinitely confined and did not have to come and vote, which was incorrect.""","stated on November 9, 2023 in Wisconsin Assembly:",https://www.politifact.com/factchecks/2024/jan/26/cindi-duchow/wisconsin-clerks-guidance-to-voters-on-absentee-vo/
Ron DeSantis,“Florida state government (has the) lowest number of state employees per capita in the country.”,"stated on January 18, 2024 in a CNN town hall in Henniker, N.H.:",https://www.politifact.com/factchecks/2024/jan/23/ron-desantis/does-florida-have-the-fewest-state-employees-per-c/
Robin Vos,"Gov. Tony Evers and Democrats ""rejected our (Iowa model redistricting) proposal to enact the very plan they originally endorsed.""","stated on September 15, 2023 in News release:",https://www.politifact.com/factchecks/2023/dec/22/robin-vos/did-wisconsins-governor-reject-iowa-modeled-redist/
Julian Bradley,"""Wisconsin Republicans have passed multiple billion dollar middle-class tax cuts this year, but each time we have, Governor Tony Evers has vetoed the relief.""","stated on December 8, 2023 in X, formerly Twitter:",https://www.politifact.com/factchecks/2023/dec/19/julian-bradley/has-wisconsins-governor-vetoed-multiple-middle-cla/
Asa Hutchinson,China is allowed to do crypto mining in the U.S.,"stated on December 11, 2023 in comments at Stand with Crypto Alliance at St. Anselm College in New Hampshire:",https://www.politifact.com/factchecks/2023/dec/15/asa-hutchinson/asa-hutchinsons-mostly-true-claim-that-china-is-al/
Ron DeSantis,Florida “had a year-over-year reduction” in overdose deaths.,"stated on December 12, 2023 in a CNN town hall:",https://www.politifact.com/factchecks/2023/dec/14/ron-desantis/desantis-said-florida-overdose-deaths-declined-yea/
Joe Biden,"“We’ve created close to 800,000 manufacturing jobs since I’ve taken office.”","stated on December 5, 2023 in a post on X:",https://www.politifact.com/factchecks/2023/dec/13/joe-biden/fact-checking-joe-biden-on-manufacturing-jobs/
Katrina Shankland,"“I have been a state legislator for 11 years, passing over 170 bills into law and delivering for Wisconsin families.”","stated on November 15, 2023 in X, formerly Twitter:",https://www.politifact.com/factchecks/2023/dec/08/katrina-shankland/has-a-wisconsin-democratic-candidate-for-congress/
Jodi Emerson,"""On most campuses, you cannot destroy a chalked message unless you were the one that wrote it. You can't dump water on it, you can't even walk over it.""","stated on November 7, 2023 in Wisconsin Assembly:",https://www.politifact.com/factchecks/2023/dec/05/jodi-emerson/is-erasing-others-chalk-messages-forbidden-on-univ/
Ron Johnson,"""In order to be a poll worker on the conservative side, you have to register through the Republican Party of Wisconsin.""","stated on November 10, 2023 in X, formerly Twitter:",https://www.politifact.com/factchecks/2023/dec/04/ron-johnson/johnsons-line-on-how-to-register-to-be-a-poll-work/
Bryan Steil,"“Washington, D.C., allows noncitizens to vote in (municipal elections)"" so a Russian citizen, after living in Washington for 30 days can ""vote for mayor in Washington, D.C. And they don’t even need to show their ID to do it.”","stated on September 28, 2023 in Public appearance:",https://www.politifact.com/factchecks/2023/dec/04/bryan-steil/wisconsin-lawmakers-claim-on-immigrants-voting-in/
Karine Jean-Pierre,"“Because wages are rising, this Thanksgiving dinner is the fourth-cheapest ever as a percentage of average earnings.”","stated on November 20, 2023 in a White House press briefing:",https://www.politifact.com/factchecks/2023/nov/21/karine-jean-pierre/fact-checking-karine-jean-pierre-on-this-years-tha/
Joe Biden,"“Last year alone, natural disasters in America caused $178 billion in damages.”","stated on November 14, 2023 in remarks at the White House:",https://www.politifact.com/factchecks/2023/nov/15/joe-biden/fact-checking-joe-biden-on-us-disaster-costs/
Eric Ager,“This map was drawn entirely in secret by an Ohio consultant … with taxpayer dollars.”,"stated on October 24, 2023 in a speech on the house floor:",https://www.politifact.com/factchecks/2023/nov/15/eric-ager/was-nc-election-map-drawn-in-secret-by-a-consultan/
Joe Biden,"""Over the past four decades, we’ve lost over 400,000 farms in America (and) over 140 million acres of farmland. And that’s an area roughly equal to the size of Minnesota, North and South Dakota combined.”","stated on November 1, 2023 in a speech in Northfield, Minn.:",https://www.politifact.com/factchecks/2023/nov/07/joe-biden/did-americans-lose-the-farm-fact-checking-joe-bide/
"Rachael Cabral-Guevara,",Some individuals or businesses in Wisconsin are charging $2 or $2.25 an hour for child care.,"stated on October 18, 2023 in Public hearing:",https://www.politifact.com/factchecks/2023/nov/07/rachael-cabral-guevara/cabral-guevara-says-some-wisconsin-child-care-prov/
MAGA Inc,Gov. Ron DeSantis “actually sponsored the bill to make Puerto Rico a state.”,"stated on October 28, 2023 in a TV ad in Iowa:",https://www.politifact.com/factchecks/2023/nov/01/maga-inc/ron-desantis-in-2018-backed-a-bill-drafting-a-path/
Nikki Haley,"China is “the largest developer of neuro-strike weapons, weapons engineered to change the brain activity of military commanders and segments of the population.”","stated on October 12, 2023 in a town hall in Exeter, N.H.:",https://www.politifact.com/factchecks/2023/nov/01/nikki-haley/what-is-nikki-haley-talking-about-when-she-cites-c/
Mike Johnson,"“In the time it’s going to take me to deliver this speech, we’ll go up another $20 million in debt.”","stated on October 25, 2023 in his acceptance speech as speaker:",https://www.politifact.com/factchecks/2023/oct/26/mike-johnson/fact-checking-new-house-speaker-mike-johnson-on-th/
Chris Christie,"“In the last 11 months, Customs and Border Patrol has averaged 200,000 apprehensions a month, and you know how many beds we have to detain people at the border? Thirty-eight thousand.""","stated on October 18, 2023 in an interview:",https://www.politifact.com/factchecks/2023/oct/20/chris-christie/chris-christies-math-on-apprehensions-and-detentio/
Jim Justice,"""Credit card debt is above $1 trillion for the FIRST TIME EVER.""","stated on August 14, 2023 in a post on X:",https://www.politifact.com/factchecks/2023/oct/19/jim-justice/does-national-credit-card-debt-exceed-1-trillion-f/
West Virginia Republican Party,“Since Biden took office ... real wages have fallen monthly.”,"stated on August 17, 2023 in a post on X:",https://www.politifact.com/factchecks/2023/oct/12/west-virginia-republican-party/are-wva-republicans-correct-that-real-wages-have-f/
George Zimmerman,“The percentage of students that are going to college (in West Virginia) has been declining for five years.”,"stated on July 11, 2023 in an interview with the Daily Athenaeum:",https://www.politifact.com/factchecks/2023/oct/06/george-zimmerman/fact-checking-college-enrollment-trends-in-west-vi/
Shelley Moore Capito,“#Bidenomics has led to mortgage rates hitting a 21-year high → over 7%.”,"stated on August 23, 2023 in a post on X:",https://www.politifact.com/factchecks/2023/oct/05/shelley-moore-capito/fact-checking-shelley-moore-capito-on-high-mortgag/
Joe Manchin,"“Just in the last four years, $80 billion in federal funding has come to West Virginia — $22 billion more than we've ever received.”","stated on September 2, 2023 in a post on X:",https://www.politifact.com/factchecks/2023/oct/05/joe-manchin/has-west-virginia-received-a-record-amount-of-fede/
West Virginia University Faculty Senate,"During E. Gordon Gee's presidency of West Virginia University, ""student enrollments have steadily decreased.""","stated on September 9, 2023 in a no-confidence resolution:",https://www.politifact.com/factchecks/2023/oct/05/west-virginia-university-faculty-senate/has-wvu-enrollment-steadily-decreased-under-presid/
Jim Justice,"“Under Jim Justice,” West Virginia had “the lowest unemployment rate in state history.”","stated on August 24, 2023 in a post on X:",https://www.politifact.com/factchecks/2023/sep/26/jim-justice/did-west-virginia-unemployment-rate-hit-record-low/
Joe Biden,"Since Joe Biden “has taken office, unemployment in our (Latino) community has been cut in half.""","stated on August 24, 2023 in a campaign ad:",https://www.politifact.com/factchecks/2023/sep/22/joe-biden/joe-biden-claims-that-hispanic-unemployment-has-be/
Bernie Sanders,“CEOs are now making 400 times more than their average worker.”,"stated on September 17, 2023 in an interview on CNN's ""State of the Union"":",https://www.politifact.com/factchecks/2023/sep/21/bernie-sanders/do-ceos-earn-400-times-more-than-their-typical-wor/
LaKeshia Myers,"During the spring 2020 election in Milwaukee, a reduction to only five polling locations “came days before the election and was done without proper notice to voters.”","stated on June 6, 2023 in News release:",https://www.politifact.com/factchecks/2023/sep/08/lakeshia-myers/its-true-wis-voters-did-not-have-standard-notice-o/
Joe Biden,"U.S. inflation is ""now down close to 3%, the lowest among the world’s leading economies.""","stated on August 29, 2023 in a speech at the White House:",https://www.politifact.com/factchecks/2023/sep/01/joe-biden/does-the-us-have-less-inflation-than-other-leading/
